timestamp,kwh
2024-01-02 02:30:00+00:00,0.924737671
2024-01-02 03:00:00+00:00,0.235251909
2024-01-02 03:30:00+00:00,0.222795853
2024-01-02 04:00:00+00:00,0.292644424
2024-01-02 04:30:00+00:00,0.297576891
2024-01-02 05:00:00+00:00,0.311142807
2024-01-02 05:30:00+00:00,0.293941199
2024-01-02 06:00:00+00:00,0.25671918
2024-01-02 06:30:00+00:00,0.20023721
2024-01-02 07:00:00+00:00,0.203665418
2024-01-02 07:30:00+00:00,0.224921342
2024-01-02 08:00:00+00:00,0.220373065
2024-01-02 08:30:00+00:00,0.258914947
2024-01-02 09:00:00+00:00,0.249000462
2024-01-02 09:30:00+00:00,0.206157761
2024-01-02 10:00:00+00:00,0.20336601
2024-01-02 10:30:00+00:00,0.235447886
2024-01-02 11:00:00+00:00,0.232890861
2024-01-02 11:30:00+00:00,0.213902327
2024-01-02 12:00:00+00:00,0.240864896
2024-01-02 12:30:00+00:00,0.244024288
2024-01-02 13:00:00+00:00,0.222518981
2024-01-02 13:30:00+00:00,0.21151115
2024-01-02 14:00:00+00:00,0.230992088
2024-01-02 14:30:00+00:00,0.255528954
2024-01-02 15:00:00+00:00,0.253907102
2024-01-02 15:30:00+00:00,0.219371042
2024-01-02 16:00:00+00:00,0.234139184
2024-01-02 16:30:00+00:00,0.220967048
2024-01-02 17:00:00+00:00,0.263608521
2024-01-02 17:30:00+00:00,0.202784623
2024-01-02 18:00:00+00:00,0.521992323
2024-01-02 18:30:00+00:00,0.526637882
2024-01-02 19:00:00+00:00,0.501866572
2024-01-02 19:30:00+00:00,0.514706049
2024-01-02 20:00:00+00:00,0.42976525
2024-01-02 20:30:00+00:00,0.429182271
2024-01-02 21:00:00+00:00,0.2546873
2024-01-02 21:30:00+00:00,0.214888109
2024-01-02 22:00:00+00:00,0.251423954
2024-01-02 22:30:00+00:00,0.213082447
2024-01-02 23:00:00+00:00,0.220261877
2024-01-02 23:30:00+00:00,0.217143814
2024-01-03 00:00:00+00:00,0.271414345
2024-01-03 00:30:00+00:00,0.272782692
2024-01-03 01:00:00+00:00,0.481947239
2024-01-03 01:30:00+00:00,0.480717413
2024-01-03 02:00:00+00:00,0.965679676
2024-01-03 02:30:00+00:00,0.947993854
2024-01-03 03:00:00+00:00,0.263610879
2024-01-03 03:30:00+00:00,0.26697058
2024-01-03 04:00:00+00:00,0.266091317
2024-01-03 04:30:00+00:00,0.271324754
2024-01-03 05:00:00+00:00,0.329494757
2024-01-03 05:30:00+00:00,0.26334942
2024-01-03 06:00:00+00:00,0.205860122
2024-01-03 06:30:00+00:00,0.261311127
2024-01-03 07:00:00+00:00,0.230950247
2024-01-03 07:30:00+00:00,0.232756461
2024-01-03 08:00:00+00:00,0.257918912
2024-01-03 08:30:00+00:00,0.238876368
2024-01-03 09:00:00+00:00,0.26469102
2024-01-03 09:30:00+00:00,0.250222491
2024-01-03 10:00:00+00:00,0.224689781
2024-01-03 10:30:00+00:00,0.269071667
2024-01-03 11:00:00+00:00,0.207446048
2024-01-03 11:30:00+00:00,0.24004122
2024-01-03 12:00:00+00:00,0.21552467
2024-01-03 12:30:00+00:00,0.206321501
2024-01-03 13:00:00+00:00,0.246818712
2024-01-03 13:30:00+00:00,0.230340105
2024-01-03 14:00:00+00:00,0.233382392
2024-01-03 14:30:00+00:00,0.255491239
2024-01-03 15:00:00+00:00,0.205166556
2024-01-03 15:30:00+00:00,0.248906795
2024-01-03 16:00:00+00:00,0.204608995
2024-01-03 16:30:00+00:00,0.255714615
2024-01-03 17:00:00+00:00,0.230870719
2024-01-03 17:30:00+00:00,0.207966571
2024-01-03 18:00:00+00:00,0.527997445
2024-01-03 18:30:00+00:00,0.541547805
2024-01-03 19:00:00+00:00,0.565462901
2024-01-03 19:30:00+00:00,0.550401753
2024-01-03 20:00:00+00:00,0.450160521
2024-01-03 20:30:00+00:00,0.442920871
2024-01-03 21:00:00+00:00,0.208128682
2024-01-03 21:30:00+00:00,0.243495536
2024-01-03 22:00:00+00:00,0.252324824
2024-01-03 22:30:00+00:00,0.223281323
2024-01-03 23:00:00+00:00,0.2657219
2024-01-03 23:30:00+00:00,0.235358835
2024-01-04 00:00:00+00:00,0.253078119
2024-01-04 00:30:00+00:00,0.242921862
2024-01-04 01:00:00+00:00,0.451925017
2024-01-04 01:30:00+00:00,0.459026087
2024-01-04 02:00:00+00:00,0.947890566
2024-01-04 02:30:00+00:00,0.919096668
2024-01-04 03:00:00+00:00,0.25326093
2024-01-04 03:30:00+00:00,0.212606981
2024-01-04 04:00:00+00:00,0.276491225
2024-01-04 04:30:00+00:00,0.266648996
2024-01-04 05:00:00+00:00,0.286766636
2024-01-04 05:30:00+00:00,0.261218376
2024-01-04 06:00:00+00:00,0.253379323
2024-01-04 06:30:00+00:00,0.220135529
2024-01-04 07:00:00+00:00,0.231841046
2024-01-04 07:30:00+00:00,0.240334583
2024-01-04 08:00:00+00:00,0.253700024
2024-01-04 08:30:00+00:00,0.2473803
2024-01-04 09:00:00+00:00,0.26957365
2024-01-04 09:30:00+00:00,0.26568311
2024-01-04 10:00:00+00:00,0.210478581
2024-01-04 10:30:00+00:00,0.240288546
2024-01-04 11:00:00+00:00,0.24877141
2024-01-04 11:30:00+00:00,0.241324614
2024-01-04 12:00:00+00:00,0.247329869
2024-01-04 12:30:00+00:00,0.234655216
2024-01-04 13:00:00+00:00,0.20246413
2024-01-04 13:30:00+00:00,0.211375379
2024-01-04 14:00:00+00:00,0.20196382
2024-01-04 14:30:00+00:00,0.218472801
2024-01-04 15:00:00+00:00,0.208251994
2024-01-04 15:30:00+00:00,0.220984035
2024-01-04 16:00:00+00:00,0.230959047
2024-01-04 16:30:00+00:00,0.221791757
2024-01-04 17:00:00+00:00,0.235812969
2024-01-04 17:30:00+00:00,0.226821607
2024-01-04 18:00:00+00:00,0.52062495
2024-01-04 18:30:00+00:00,0.522687285
2024-01-04 19:00:00+00:00,0.517946359
2024-01-04 19:30:00+00:00,0.519626477
2024-01-04 20:00:00+00:00,0.409504801
2024-01-04 20:30:00+00:00,0.437778822
2024-01-04 21:00:00+00:00,0.263903078
2024-01-04 21:30:00+00:00,0.259370516
2024-01-04 22:00:00+00:00,0.224219252
2024-01-04 22:30:00+00:00,0.227007749
2024-01-04 23:00:00+00:00,0.229686564
2024-01-04 23:30:00+00:00,0.212534227
2024-01-05 00:00:00+00:00,0.278466279
2024-01-05 00:30:00+00:00,0.257885965
2024-01-05 01:00:00+00:00,0.443092617
2024-01-05 01:30:00+00:00,0.428517686
2024-01-05 02:00:00+00:00,0.960661043
2024-01-05 02:30:00+00:00,0.923575275
2024-01-05 03:00:00+00:00,0.226319108
2024-01-05 03:30:00+00:00,0.208815269
2024-01-05 04:00:00+00:00,0.252936373
2024-01-05 04:30:00+00:00,0.258401353
2024-01-05 05:00:00+00:00,0.281429211
2024-01-05 05:30:00+00:00,0.308482908
2024-01-05 06:00:00+00:00,0.247248824
2024-01-05 06:30:00+00:00,0.207798567
2024-01-05 07:00:00+00:00,0.248511069
2024-01-05 07:30:00+00:00,0.225442474
2024-01-05 08:00:00+00:00,0.212125381
2024-01-05 08:30:00+00:00,0.262506949
2024-01-05 09:00:00+00:00,0.239532356
2024-01-05 09:30:00+00:00,0.244108768
2024-01-05 10:00:00+00:00,0.229168304
2024-01-05 10:30:00+00:00,0.229065328
2024-01-05 11:00:00+00:00,0.22320114
2024-01-05 11:30:00+00:00,0.220732727
2024-01-05 12:00:00+00:00,0.207640908
2024-01-05 12:30:00+00:00,0.207863822
2024-01-05 13:00:00+00:00,0.210021447
2024-01-05 13:30:00+00:00,0.233643034
2024-01-05 14:00:00+00:00,0.268406611
2024-01-05 14:30:00+00:00,0.262328605
2024-01-05 15:00:00+00:00,0.218540753
2024-01-05 15:30:00+00:00,0.260972468
2024-01-05 16:00:00+00:00,0.224003085
2024-01-05 16:30:00+00:00,0.264874989
2024-01-05 17:00:00+00:00,0.244387582
2024-01-05 17:30:00+00:00,0.227436145
2024-01-05 18:00:00+00:00,0.532878541
2024-01-05 18:30:00+00:00,0.565383227
2024-01-05 19:00:00+00:00,0.511112032
2024-01-05 19:30:00+00:00,0.546782229
2024-01-05 20:00:00+00:00,0.465660886
2024-01-05 20:30:00+00:00,0.465074542
2024-01-05 21:00:00+00:00,0.207239601
2024-01-05 21:30:00+00:00,0.254713517
2024-01-05 22:00:00+00:00,0.231395044
2024-01-05 22:30:00+00:00,0.262530579
2024-01-05 23:00:00+00:00,0.213416842
2024-01-05 23:30:00+00:00,0.251639054
2024-01-06 00:00:00+00:00,0.222556961
2024-01-06 00:30:00+00:00,0.285524147
2024-01-06 01:00:00+00:00,0.462271202
2024-01-06 01:30:00+00:00,0.482163424
2024-01-06 02:00:00+00:00,0.900073052
2024-01-06 02:30:00+00:00,0.901453093
2024-01-06 03:00:00+00:00,0.267030739
2024-01-06 03:30:00+00:00,0.241200185
2024-01-06 04:00:00+00:00,0.277600166
2024-01-06 04:30:00+00:00,0.271547
2024-01-06 05:00:00+00:00,0.29119466
2024-01-06 05:30:00+00:00,0.261655139
2024-01-06 06:00:00+00:00,0.208033063
2024-01-06 06:30:00+00:00,0.264059596
2024-01-06 07:00:00+00:00,0.228505535
2024-01-06 07:30:00+00:00,0.239516533
2024-01-06 08:00:00+00:00,0.267232434
2024-01-06 08:30:00+00:00,0.246594944
2024-01-06 09:00:00+00:00,0.231112846
2024-01-06 09:30:00+00:00,0.228242313
2024-01-06 10:00:00+00:00,0.234565368
2024-01-06 10:30:00+00:00,0.254354142
2024-01-06 11:00:00+00:00,0.218522608
2024-01-06 11:30:00+00:00,0.229797323
2024-01-06 12:00:00+00:00,0.213488903
2024-01-06 12:30:00+00:00,0.260654244
2024-01-06 13:00:00+00:00,0.2608665
2024-01-06 13:30:00+00:00,0.259826947
2024-01-06 14:00:00+00:00,0.201787177
2024-01-06 14:30:00+00:00,0.261704884
2024-01-06 15:00:00+00:00,0.268587698
2024-01-06 15:30:00+00:00,0.213422326
2024-01-06 16:00:00+00:00,0.228388319
2024-01-06 16:30:00+00:00,0.20302966
2024-01-06 17:00:00+00:00,0.200582382
2024-01-06 17:30:00+00:00,0.235049611
2024-01-06 18:00:00+00:00,0.518350023
2024-01-06 18:30:00+00:00,0.529167585
2024-01-06 19:00:00+00:00,0.556039035
2024-01-06 19:30:00+00:00,0.564727198
2024-01-06 20:00:00+00:00,0.417624387
2024-01-06 20:30:00+00:00,0.403404062
2024-01-06 21:00:00+00:00,0.241947887
2024-01-06 21:30:00+00:00,0.22063246
2024-01-06 22:00:00+00:00,0.238714951
2024-01-06 22:30:00+00:00,0.237419677
2024-01-06 23:00:00+00:00,0.208589472
2024-01-06 23:30:00+00:00,0.213900966
2024-01-07 00:00:00+00:00,0.242764611
2024-01-07 00:30:00+00:00,0.261928647
2024-01-07 01:00:00+00:00,0.482620039
2024-01-07 01:30:00+00:00,0.449787567
2024-01-07 02:00:00+00:00,0.965561881
2024-01-07 02:30:00+00:00,0.947837607
2024-01-07 03:00:00+00:00,0.242592296
2024-01-07 03:30:00+00:00,0.222390037
2024-01-07 04:00:00+00:00,0.275318942
2024-01-07 04:30:00+00:00,0.23039901
2024-01-07 05:00:00+00:00,0.328175817
2024-01-07 05:30:00+00:00,0.267218091
2024-01-07 06:00:00+00:00,0.250813402
2024-01-07 06:30:00+00:00,0.243370882
2024-01-07 07:00:00+00:00,0.255713531
2024-01-07 07:30:00+00:00,0.226215815
2024-01-07 08:00:00+00:00,0.239967642
2024-01-07 08:30:00+00:00,0.23199861
2024-01-07 09:00:00+00:00,0.251714245
2024-01-07 09:30:00+00:00,0.245536208
2024-01-07 10:00:00+00:00,0.218086847
2024-01-07 10:30:00+00:00,0.228808422
2024-01-07 11:00:00+00:00,0.210029535
2024-01-07 11:30:00+00:00,0.247407238
2024-01-07 12:00:00+00:00,0.226307835
2024-01-07 12:30:00+00:00,0.20805401
2024-01-07 13:00:00+00:00,0.24317227
2024-01-07 13:30:00+00:00,0.269607823
2024-01-07 14:00:00+00:00,0.246400877
2024-01-07 14:30:00+00:00,0.203040204
2024-01-07 15:00:00+00:00,0.241380836
2024-01-07 15:30:00+00:00,0.205291905
2024-01-07 16:00:00+00:00,0.234775575
2024-01-07 16:30:00+00:00,0.224204451
2024-01-07 17:00:00+00:00,0.250782902
2024-01-07 17:30:00+00:00,0.25472261
2024-01-07 18:00:00+00:00,0.55053689
2024-01-07 18:30:00+00:00,0.530787587
2024-01-07 19:00:00+00:00,0.563088949
2024-01-07 19:30:00+00:00,0.505566402
2024-01-07 20:00:00+00:00,0.410023309
2024-01-07 20:30:00+00:00,0.43327044
2024-01-07 21:00:00+00:00,0.219156227
2024-01-07 21:30:00+00:00,0.232035104
2024-01-07 22:00:00+00:00,0.264253894
2024-01-07 22:30:00+00:00,0.250557036
2024-01-07 23:00:00+00:00,0.203154447
2024-01-07 23:30:00+00:00,0.269285466
2024-01-08 00:00:00+00:00,0.227261528
2024-01-08 00:30:00+00:00,0.23798623
2024-01-08 01:00:00+00:00,0.454878099
2024-01-08 01:30:00+00:00,0.460624706
2024-01-08 02:00:00+00:00,0.958646993
2024-01-08 02:30:00+00:00,0.969606877
2024-01-08 03:00:00+00:00,0.222077931
2024-01-08 03:30:00+00:00,0.202427295
2024-01-08 04:00:00+00:00,0.233377436
2024-01-08 04:30:00+00:00,0.256111444
2024-01-08 05:00:00+00:00,0.290789754
2024-01-08 05:30:00+00:00,0.304522536
2024-01-08 06:00:00+00:00,0.222427897
2024-01-08 06:30:00+00:00,0.241580562
2024-01-08 07:00:00+00:00,0.257245345
2024-01-08 07:30:00+00:00,0.226171022
2024-01-08 08:00:00+00:00,0.249839213
2024-01-08 08:30:00+00:00,0.212949273
2024-01-08 09:00:00+00:00,0.231561779
2024-01-08 09:30:00+00:00,0.23705694
2024-01-08 10:00:00+00:00,0.22683376
2024-01-08 10:30:00+00:00,0.206703861
2024-01-08 11:00:00+00:00,0.22818276
2024-01-08 11:30:00+00:00,0.263686388
2024-01-08 12:00:00+00:00,0.202047828
2024-01-08 12:30:00+00:00,0.253882967
2024-01-08 13:00:00+00:00,0.223760371
2024-01-08 13:30:00+00:00,0.256250472
2024-01-08 14:00:00+00:00,0.23853174
2024-01-08 14:30:00+00:00,0.266711048
2024-01-08 15:00:00+00:00,0.212547443
2024-01-08 15:30:00+00:00,0.250191011
2024-01-08 16:00:00+00:00,0.241969985
2024-01-08 16:30:00+00:00,0.247482302
2024-01-08 17:00:00+00:00,0.237767084
2024-01-08 17:30:00+00:00,0.243481009
2024-01-08 18:00:00+00:00,0.569143175
2024-01-08 18:30:00+00:00,0.550819932
2024-01-08 19:00:00+00:00,0.555873725
2024-01-08 19:30:00+00:00,0.523692628
2024-01-08 20:00:00+00:00,0.429201805
2024-01-08 20:30:00+00:00,0.412460332
2024-01-08 21:00:00+00:00,0.258990905
2024-01-08 21:30:00+00:00,0.264368419
2024-01-08 22:00:00+00:00,0.252390394
2024-01-08 22:30:00+00:00,0.206322317
2024-01-08 23:00:00+00:00,0.267583689
2024-01-08 23:30:00+00:00,0.222582242
2024-01-09 00:00:00+00:00,0.26522301
2024-01-09 00:30:00+00:00,0.240691257
2024-01-09 01:00:00+00:00,0.434140817
2024-01-09 01:30:00+00:00,0.480326913
2024-01-09 02:00:00+00:00,0.905646684
2024-01-09 02:30:00+00:00,0.943757546
2024-01-09 03:00:00+00:00,0.265055587
2024-01-09 03:30:00+00:00,0.248404152
2024-01-09 04:00:00+00:00,0.23935293
2024-01-09 04:30:00+00:00,0.232961632
2024-01-09 05:00:00+00:00,0.314109927
2024-01-09 05:30:00+00:00,0.264964508
2024-01-09 06:00:00+00:00,0.211335065
2024-01-09 06:30:00+00:00,0.209790937
2024-01-09 07:00:00+00:00,0.204472508
2024-01-09 07:30:00+00:00,0.233705184
2024-01-09 08:00:00+00:00,0.256858253
2024-01-09 08:30:00+00:00,0.221299244
2024-01-09 09:00:00+00:00,0.261612089
2024-01-09 09:30:00+00:00,0.216241007
2024-01-09 10:00:00+00:00,0.206606574
2024-01-09 10:30:00+00:00,0.263919251
2024-01-09 11:00:00+00:00,0.267592343
2024-01-09 11:30:00+00:00,0.240726875
2024-01-09 12:00:00+00:00,0.207289313
2024-01-09 12:30:00+00:00,0.257088329
2024-01-09 13:00:00+00:00,0.218966779
2024-01-09 13:30:00+00:00,0.257202552
2024-01-09 14:00:00+00:00,0.20550211
2024-01-09 14:30:00+00:00,0.226944757
2024-01-09 15:00:00+00:00,0.201392666
2024-01-09 15:30:00+00:00,0.221507152
2024-01-09 16:00:00+00:00,0.225438597
2024-01-09 16:30:00+00:00,0.210340817
2024-01-09 17:00:00+00:00,0.2541095
2024-01-09 17:30:00+00:00,0.245135612
2024-01-09 18:00:00+00:00,0.527882726
2024-01-09 18:30:00+00:00,0.503973194
2024-01-09 19:00:00+00:00,0.531574992
2024-01-09 19:30:00+00:00,0.511636391
2024-01-09 20:00:00+00:00,0.417401828
2024-01-09 20:30:00+00:00,0.421527994
2024-01-09 21:00:00+00:00,0.226604717
2024-01-09 21:30:00+00:00,0.214496641
2024-01-09 22:00:00+00:00,0.207910115
2024-01-09 22:30:00+00:00,0.224376575
2024-01-09 23:00:00+00:00,0.243479299
2024-01-09 23:30:00+00:00,0.249987275
2024-01-10 00:00:00+00:00,0.260773071
2024-01-10 00:30:00+00:00,0.275112375
2024-01-10 01:00:00+00:00,0.455792668
2024-01-10 01:30:00+00:00,0.426443277
2024-01-10 02:00:00+00:00,0.901515233
2024-01-10 02:30:00+00:00,0.901968478
2024-01-10 03:00:00+00:00,0.225834034
2024-01-10 03:30:00+00:00,0.221005439
2024-01-10 04:00:00+00:00,0.294013707
2024-01-10 04:30:00+00:00,0.237446912
2024-01-10 05:00:00+00:00,0.30133687
2024-01-10 05:30:00+00:00,0.322766627
2024-01-10 06:00:00+00:00,0.268193007
2024-01-10 06:30:00+00:00,0.229465696
2024-01-10 07:00:00+00:00,0.230944345
2024-01-10 07:30:00+00:00,0.231538894
2024-01-10 08:00:00+00:00,0.210329083
2024-01-10 08:30:00+00:00,0.200682211
2024-01-10 09:00:00+00:00,0.209898952
2024-01-10 09:30:00+00:00,0.204903319
2024-01-10 10:00:00+00:00,0.225999766
2024-01-10 10:30:00+00:00,0.226890665
2024-01-10 11:00:00+00:00,0.228771422
2024-01-10 11:30:00+00:00,0.225757276
2024-01-10 12:00:00+00:00,0.262456348
2024-01-10 12:30:00+00:00,0.23039387
2024-01-10 13:00:00+00:00,0.265341606
2024-01-10 13:30:00+00:00,0.222070051
2024-01-10 14:00:00+00:00,0.219875418
2024-01-10 14:30:00+00:00,0.242567342
2024-01-10 15:00:00+00:00,0.245533243
2024-01-10 15:30:00+00:00,0.2304786
2024-01-10 16:00:00+00:00,0.218751864
2024-01-10 16:30:00+00:00,0.204752428
2024-01-10 17:00:00+00:00,0.215566864
2024-01-10 17:30:00+00:00,0.250283244
2024-01-10 18:00:00+00:00,0.51446445
2024-01-10 18:30:00+00:00,0.53873465
2024-01-10 19:00:00+00:00,0.539308908
2024-01-10 19:30:00+00:00,0.531849213
2024-01-10 20:00:00+00:00,0.447761472
2024-01-10 20:30:00+00:00,0.431568237
2024-01-10 21:00:00+00:00,0.256600438
2024-01-10 21:30:00+00:00,0.216073002
2024-01-10 22:00:00+00:00,0.213230341
2024-01-10 22:30:00+00:00,0.259799505
2024-01-10 23:00:00+00:00,0.264928255
2024-01-10 23:30:00+00:00,0.218256941
2024-01-11 00:00:00+00:00,0.268979461
2024-01-11 00:30:00+00:00,0.269781103
2024-01-11 01:00:00+00:00,0.457929178
2024-01-11 01:30:00+00:00,0.443347458
2024-01-11 02:00:00+00:00,0.93272928
2024-01-11 02:30:00+00:00,0.96422804
2024-01-11 03:00:00+00:00,0.235086385
2024-01-11 03:30:00+00:00,0.202172915
2024-01-11 04:00:00+00:00,0.243201058
2024-01-11 04:30:00+00:00,0.259520214
2024-01-11 05:00:00+00:00,0.276788831
2024-01-11 05:30:00+00:00,0.303763184
2024-01-11 06:00:00+00:00,0.204611566
2024-01-11 06:30:00+00:00,0.239035053
2024-01-11 07:00:00+00:00,0.243917104
2024-01-11 07:30:00+00:00,0.269820116
2024-01-11 08:00:00+00:00,0.217222846
2024-01-11 08:30:00+00:00,0.216600038
2024-01-11 09:00:00+00:00,0.253060461
2024-01-11 09:30:00+00:00,0.254650768
2024-01-11 10:00:00+00:00,0.235557942
2024-01-11 10:30:00+00:00,0.227787499
2024-01-11 11:00:00+00:00,0.201922591
2024-01-11 11:30:00+00:00,0.207384936
2024-01-11 12:00:00+00:00,0.221863932
2024-01-11 12:30:00+00:00,0.253310499
2024-01-11 13:00:00+00:00,0.248694035
2024-01-11 13:30:00+00:00,0.244887481
2024-01-11 14:00:00+00:00,0.233162517
2024-01-11 14:30:00+00:00,0.211514257
2024-01-11 15:00:00+00:00,0.209041138
2024-01-11 15:30:00+00:00,0.261116537
2024-01-11 16:00:00+00:00,0.257233682
2024-01-11 16:30:00+00:00,0.226665385
2024-01-11 17:00:00+00:00,0.268867903
2024-01-11 17:30:00+00:00,0.229267963
2024-01-11 18:00:00+00:00,0.522490711
2024-01-11 18:30:00+00:00,0.514115522
2024-01-11 19:00:00+00:00,0.563543429
2024-01-11 19:30:00+00:00,0.557090834
2024-01-11 20:00:00+00:00,0.411618492
2024-01-11 20:30:00+00:00,0.469724531
2024-01-11 21:00:00+00:00,0.269805453
2024-01-11 21:30:00+00:00,0.228457705
2024-01-11 22:00:00+00:00,0.242972418
2024-01-11 22:30:00+00:00,0.23497198
2024-01-11 23:00:00+00:00,0.226545523
2024-01-11 23:30:00+00:00,0.201172784
2024-01-12 00:00:00+00:00,0.261731976
2024-01-12 00:30:00+00:00,0.271314774
2024-01-12 01:00:00+00:00,0.4261013
2024-01-12 01:30:00+00:00,0.434987892
2024-01-12 02:00:00+00:00,0.920241559
2024-01-12 02:30:00+00:00,0.925849413
2024-01-12 03:00:00+00:00,0.240150917
2024-01-12 03:30:00+00:00,0.247591234
2024-01-12 04:00:00+00:00,0.26984409
2024-01-12 04:30:00+00:00,0.293542516
2024-01-12 05:00:00+00:00,0.288708315
2024-01-12 05:30:00+00:00,0.267372664
2024-01-12 06:00:00+00:00,0.216019437
2024-01-12 06:30:00+00:00,0.247174447
2024-01-12 07:00:00+00:00,0.205215484
2024-01-12 07:30:00+00:00,0.238888399
2024-01-12 08:00:00+00:00,0.252249158
2024-01-12 08:30:00+00:00,0.221527823
2024-01-12 09:00:00+00:00,0.212132167
2024-01-12 09:30:00+00:00,0.212845682
2024-01-12 10:00:00+00:00,0.265044008
2024-01-12 10:30:00+00:00,0.269757018
2024-01-12 11:00:00+00:00,0.211951207
2024-01-12 11:30:00+00:00,0.23218111
2024-01-12 12:00:00+00:00,0.251279265
2024-01-12 12:30:00+00:00,0.212377
2024-01-12 13:00:00+00:00,0.266004538
2024-01-12 13:30:00+00:00,0.261789763
2024-01-12 14:00:00+00:00,0.23322562
2024-01-12 14:30:00+00:00,0.237245801
2024-01-12 15:00:00+00:00,0.257126716
2024-01-12 15:30:00+00:00,0.259814277
2024-01-12 16:00:00+00:00,0.201700975
2024-01-12 16:30:00+00:00,0.256790499
2024-01-12 17:00:00+00:00,0.259689965
2024-01-12 17:30:00+00:00,0.268102336
2024-01-12 18:00:00+00:00,0.536770417
2024-01-12 18:30:00+00:00,0.539685865
2024-01-12 19:00:00+00:00,0.567013479
2024-01-12 19:30:00+00:00,0.555102374
2024-01-12 20:00:00+00:00,0.433101844
2024-01-12 20:30:00+00:00,0.457899975
2024-01-12 21:00:00+00:00,0.232938886
2024-01-12 21:30:00+00:00,0.222386314
2024-01-12 22:00:00+00:00,0.203604763
2024-01-12 22:30:00+00:00,0.241915308
2024-01-12 23:00:00+00:00,0.20658293
2024-01-12 23:30:00+00:00,0.260360455
2024-01-13 00:00:00+00:00,0.255950338
2024-01-13 00:30:00+00:00,0.230835566
2024-01-13 01:00:00+00:00,0.473453063
2024-01-13 01:30:00+00:00,0.475017763
2024-01-13 02:00:00+00:00,0.969409938
2024-01-13 02:30:00+00:00,0.936024548
2024-01-13 03:00:00+00:00,0.26021782
2024-01-13 03:30:00+00:00,0.214883123
2024-01-13 04:00:00+00:00,0.283138069
2024-01-13 04:30:00+00:00,0.29615487
2024-01-13 05:00:00+00:00,0.282672664
2024-01-13 05:30:00+00:00,0.299615306
2024-01-13 06:00:00+00:00,0.262114973
2024-01-13 06:30:00+00:00,0.236438976
2024-01-13 07:00:00+00:00,0.251605337
2024-01-13 07:30:00+00:00,0.225262254
2024-01-13 08:00:00+00:00,0.242480067
2024-01-13 08:30:00+00:00,0.265870264
2024-01-13 09:00:00+00:00,0.227283497
2024-01-13 09:30:00+00:00,0.209720538
2024-01-13 10:00:00+00:00,0.22377854
2024-01-13 10:30:00+00:00,0.238385334
2024-01-13 11:00:00+00:00,0.205820649
2024-01-13 11:30:00+00:00,0.264485714
2024-01-13 12:00:00+00:00,0.253044449
2024-01-13 12:30:00+00:00,0.228013376
2024-01-13 13:00:00+00:00,0.21588313
2024-01-13 13:30:00+00:00,0.238209483
2024-01-13 14:00:00+00:00,0.257638004
2024-01-13 14:30:00+00:00,0.261883349
2024-01-13 15:00:00+00:00,0.222003298
2024-01-13 15:30:00+00:00,0.215173089
